ntraial move_ratio     potn

8208648     0.5740  -3.905366

8208756     0.4629  -3.852587

8208864     0.5092  -3.800735

8208972        0.5  -3.888208

8209080     0.4907  -3.866227

8209188     0.4907  -3.925871

8209296     0.4166  -3.912461

8209404     0.4722  -3.888629

8209512        0.5  -3.907946

8209620     0.5462  -3.901610

8209728        0.5  -3.840343

8209836     0.5092  -3.865177

8209944     0.5277  -3.862609

8210052     0.4629  -3.807545

8210160     0.5648  -3.836123

8210268     0.5185  -3.815613

8210376     0.4444  -3.817039

8210484     0.4444  -3.770943

8210592        0.5  -3.799552

8210700     0.4907  -3.885132

8210808     0.5370  -3.935524

8210916     0.4722  -3.989660

8211024        0.5  -3.897394

8211132     0.5092  -3.848171

8211240     0.5277  -3.847431

8211348     0.3981  -3.911189

8211456     0.5370  -3.925712

8211564     0.5555  -3.884113

8211672        0.5  -3.883848

8211780     0.5462  -3.889769

8211888     0.5462  -3.975993

8211996     0.5370  -3.995503

8212104     0.5185  -3.972981

8212212     0.5555  -3.936589

8212320     0.4907  -3.982966

8212428     0.4351  -3.981791

8212536     0.5277  -4.004829

8212644     0.5370  -3.960248

8212752        0.5  -3.939701

8212860     0.5555  -3.968015

8212968        0.5  -3.927994

8213076     0.5185  -3.916262

8213184     0.5555  -3.832429

8213292     0.5925  -3.825838

8213400     0.4907  -3.749127

8213508     0.5185  -3.877804

8213616     0.4259  -3.772023

8213724     0.4537  -3.736896

8213832     0.4907  -3.719910

8213940     0.5462  -3.793476

8214048        0.5  -3.876462

8214156     0.5555  -3.836375

8214264     0.4166  -3.916090

8214372     0.4444  -3.912971

8214480     0.5740  -3.858179

8214588     0.4351  -3.918151

8214696        0.5  -3.935703

8214804     0.4351  -3.920656

8214912     0.5092  -3.906577

8215020     0.4444  -3.898614

8215128     0.6111  -3.906014

8215236     0.5462  -3.959185

8215344     0.5185  -3.935180

8215452     0.5740  -3.945310

8215560     0.4814  -3.951132

8215668     0.4166  -3.913621

8215776     0.5370  -3.864598

8215884     0.5092  -3.878277

8215992     0.5370  -3.850352

8216100     0.4814  -3.871801

8216208     0.5462  -3.865155

8216316     0.5462  -3.910660

8216424     0.5370  -3.914062

8216532     0.5462  -3.832555

8216640     0.5833  -3.855335

8216748     0.5277  -3.882996

8216856     0.5555  -3.914171

8216964     0.4351  -3.860490

8217072     0.5833  -3.948813

8217180     0.5185  -3.858293

8217288     0.4259  -3.836824

8217396     0.4814  -3.821772

8217504        0.5  -3.819535

8217612     0.5185  -3.871607

8217720        0.5  -3.848746

8217828     0.5092  -3.854982

8217936     0.5462  -3.771681

8218044     0.5648  -3.863239

8218152     0.4351  -3.813434

8218260     0.4814  -3.755845

8218368     0.5277  -3.774980

8218476     0.5277  -3.818113

8218584     0.4814  -3.685842

8218692     0.6018  -3.813926

8218800     0.4351  -3.800630

8218908     0.3981  -3.794320

8219016     0.5740  -3.665609

8219124     0.5277  -3.727442

8219232     0.4629  -3.783665

8219340     0.4907  -3.837615

8219448     0.5555  -3.819921

8219556     0.6018  -3.812123

8219664     0.5092  -3.884705

8219772     0.4629  -3.875439

8219880     0.4907  -3.771466

8219988     0.3888  -3.834434

8220096     0.5277  -3.855105

8220204        0.5  -3.885200

8220312     0.5462  -3.888542

8220420     0.5462  -3.894155

8220528        0.5  -3.818281

8220636     0.5462  -3.794515

8220744     0.4814  -3.805291

8220852     0.5277  -3.818591

8220960     0.5185  -3.773385

8221068     0.5925  -3.770319

8221176     0.5462  -3.769299

8221284     0.4351  -3.764819

8221392     0.5185  -3.743513

8221500     0.4629  -3.832880

8221608     0.4259  -3.891827

8221716     0.5462  -3.836902

8221824     0.4351  -3.788876

8221932        0.5  -3.819547

8222040     0.4629  -3.735258

8222148     0.5833  -3.809825

8222256     0.5185  -3.754007

8222364     0.5092  -3.764591

8222472        0.5  -3.775206

8222580     0.5462  -3.738776

8222688     0.5370  -3.808537

8222796     0.6481  -3.776640

8222904     0.4814  -3.873780

8223012     0.5740  -3.865207

8223120     0.5185  -3.860856

8223228     0.4907  -3.889234

8223336     0.5092  -3.841392

8223444     0.4629  -3.826485

8223552     0.4166  -3.787389

8223660     0.4444  -3.852352

8223768     0.5277  -3.877069

8223876     0.5462  -3.804391

8223984     0.4444  -3.787671

8224092     0.5648  -3.789686

8224200     0.4537  -3.691736

8224308     0.5185  -3.830932

8224416     0.5185  -3.795169

8224524     0.5462  -3.909712

8224632     0.4629  -3.880903

8224740     0.4444  -3.914128

8224848     0.5185  -3.934092

8224956     0.5185  -3.974863

8225064     0.4629  -3.935358

8225172     0.5555  -3.773222

8225280     0.5092  -3.804246

8225388     0.4166  -3.913036

8225496     0.5740  -3.753707

8225604     0.5370  -3.670097

8225712     0.5740  -3.741711

8225820     0.5185  -3.788123

8225928     0.5092  -3.794155

8226036     0.5185  -3.798260

8226144     0.4629  -3.876068

8226252     0.5648  -3.843965

8226360     0.4166  -3.721640

8226468     0.5648  -3.734230

8226576     0.4722  -3.877371

8226684     0.4629  -3.838145

8226792     0.5833  -3.835105

8226900     0.5277  -3.873921

8227008     0.4722  -3.939983

8227116     0.4537  -3.936965

8227224     0.4074  -3.876791

8227332     0.4907  -3.876868

8227440        0.5  -3.760774

8227548     0.4814  -3.804762

8227656     0.4814  -3.842955

8227764     0.4907  -3.853024

8227872        0.5  -3.891450

8227980        0.5  -3.863750

8228088     0.4537  -3.911192

8228196     0.4722  -3.910423

8228304     0.4907  -3.891390

8228412     0.4814  -3.912547

8228520     0.4722  -3.881529

8228628        0.5  -3.835447

8228736     0.4444  -3.818340

8228844     0.5740  -3.872762

8228952        0.5  -3.845959

8229060     0.4814  -3.874901

8229168     0.4444  -3.819234

8229276     0.5555  -3.882568

8229384        0.5  -3.816732

8229492     0.5462  -3.900367

8229600     0.5277  -3.931247

8229708     0.5370  -3.916827

8229816     0.4537  -3.952354

8229924     0.4722  -3.964341

8230032     0.6203  -3.824911

8230140     0.4351  -3.881737

8230248     0.5277  -3.912874

8230356     0.4351  -3.837814

8230464     0.4444  -3.913685

8230572     0.5555  -3.887600

8230680     0.4814  -3.917114

8230788     0.6203  -3.962716

8230896     0.4814  -3.899698

8231004     0.4814  -3.816969

8231112     0.4259  -3.879833

8231220     0.5185  -3.928250

8231328     0.5277  -3.912901

8231436     0.4629  -3.905721

8231544     0.5833  -3.863531

8231652     0.5277  -3.920349

8231760     0.4537  -3.878635

8231868     0.5092  -3.887066

8231976     0.4814  -3.937444

8232084        0.5  -3.932639

8232192     0.4722  -3.955890

8232300     0.4166  -3.942992

8232408        0.5  -3.903182

8232516     0.4722  -3.895165

8232624     0.5092  -3.856652

8232732     0.6018  -3.905736

8232840     0.5462  -3.902488

8232948     0.6203  -3.892125

8233056     0.5185  -3.867000

8233164     0.4074  -3.851946

8233272     0.6018  -3.917755

8233380     0.4722  -3.880133

8233488     0.4907  -3.854400

8233596     0.4814  -3.866194

8233704     0.4629  -3.800222

8233812     0.4351  -3.946486

8233920     0.5555  -4.023339

8234028     0.4722  -3.962540

8234136     0.4629  -3.977514

8234244     0.4444  -3.932731

8234352     0.4351  -3.931304

8234460     0.4537  -3.949753

8234568     0.5092  -3.997792

8234676     0.5462  -3.961725

8234784     0.4722  -3.927375

8234892     0.5092  -3.941022

8235000     0.5555  -3.877405

8235108     0.4814  -3.877988

8235216     0.4537  -4.006892

8235324     0.5277  -3.962441

8235432        0.5  -3.945738

8235540     0.4629  -3.942691

8235648     0.5185  -3.940124

8235756     0.4814  -3.893907

8235864     0.4907  -3.879432

8235972     0.4814  -3.872734

8236080     0.5370  -3.911385

8236188     0.4814  -3.868878

8236296     0.3981  -4.013872

8236404     0.4166  -3.987500

8236512     0.4537  -3.972051

8236620     0.5925  -4.003143

8236728     0.5648  -3.908420

8236836     0.5185  -3.903326

8236944     0.5092  -3.856335

8237052     0.5833  -3.944547

8237160     0.4814  -4.041989

8237268     0.5555  -3.987917

8237376     0.3518  -3.974883

8237484     0.5462  -3.985802

8237592     0.4629  -4.001280

8237700     0.4722  -3.983212

8237808     0.4537  -3.899358

8237916     0.5092  -3.903602

8238024     0.4814  -3.886325

8238132     0.3888  -3.917983

8238240        0.5  -3.893137

8238348        0.5  -3.877067

8238456     0.5462  -3.879650

8238564     0.4722  -3.881504

8238672     0.4907  -3.907129

8238780     0.5740  -3.871014

8238888     0.4907  -3.925132

8238996        0.5  -3.855960

8239104     0.4722  -3.902125

8239212     0.5370  -3.976162

8239320     0.4166  -3.938198

8239428     0.5648  -3.950261

8239536     0.5462  -3.987628

8239644        0.5  -3.932938

8239752     0.5277  -3.848668

8239860     0.3981  -3.822467

8239968     0.4166  -3.862192

8240076     0.5648  -3.910597

8240184     0.4814  -3.922916

8240292     0.5185  -3.909570

8240400     0.4444  -3.896337

8240508     0.5370  -3.943115

8240616     0.5370  -3.924663

8240724     0.5555  -3.844726

8240832     0.4166  -3.845172

8240940     0.5555  -3.826328

8241048     0.4907  -3.877490

8241156     0.5555  -3.889389

8241264     0.5277  -3.788161

8241372     0.4259  -3.791078

8241480        0.5  -3.865903

8241588     0.5462  -3.866783

8241696     0.4166  -3.933038

8241804     0.5277  -3.945846

8241912     0.6111  -3.888141

8242020     0.4537  -3.890905

8242128     0.5370  -3.909259

8242236     0.5092  -3.892824

8242344     0.5370  -3.886605

8242452     0.4814  -3.899966

8242560        0.5  -3.914056

8242668     0.5185  -3.861266

8242776     0.4629  -3.840177

8242884     0.4722  -3.935734

8242992     0.5185  -3.976159

8243100     0.4537  -3.923697

8243208     0.4814  -3.915411

8243316     0.4814  -3.901372

8243424     0.4537  -3.980936

8243532     0.4629  -3.999602

8243640     0.5277  -3.979382

8243748     0.5648  -3.975738

8243856     0.4814  -3.933698

8243964        0.5  -4.015107

8244072     0.4814  -4.071953

8244180        0.5  -4.056576

8244288     0.4259  -4.075041

8244396        0.5  -4.093353

8244504     0.3888  -4.040035

8244612     0.5092  -3.983808

8244720     0.4444  -4.015541

8244828     0.4166  -4.032297

8244936     0.5833  -4.008266

8245044     0.5185  -4.009559

8245152     0.5370  -3.923632

8245260     0.4814  -3.973440

8245368     0.5555  -3.935492

8245476     0.5185  -3.901730

8245584     0.4722  -3.874855

8245692     0.4629  -3.899035

8245800     0.5185  -3.869108

8245908     0.4537  -3.869457

8246016        0.5  -3.866489

8246124     0.5462  -3.909454

8246232     0.5462  -3.905237

8246340     0.5092  -3.763576

8246448     0.5092  -3.751297

8246556     0.5370  -3.790480

8246664     0.4722  -3.799275

8246772        0.5  -3.834454

8246880     0.5370  -3.767125

8246988     0.5092  -3.814596

8247096        0.5  -3.916332

8247204     0.4907  -3.911374

8247312     0.4166  -3.969850

8247420     0.4722  -3.898301

8247528        0.5  -3.877132

8247636     0.5925  -3.836877

8247744     0.5185  -3.756401

8247852     0.4444  -3.743331

8247960     0.5092  -3.830628

8248068     0.5925  -3.797039

8248176     0.5462  -3.810206

8248284     0.5555  -3.864960

8248392     0.5462  -3.871711

8248500     0.5277  -3.901437

8248608     0.5277  -3.911836

8248716     0.4907  -3.882137

8248824     0.4722  -3.808033

8248932     0.3888  -3.901632

8249040     0.5833  -3.947206

8249148     0.5092  -3.987816

8249256        0.5  -3.896449

8249364     0.5185  -3.855186

8249472     0.5462  -3.873516

8249580     0.4166  -3.892569

8249688     0.5185  -3.817450

8249796     0.5092  -3.753535

8249904     0.5648  -3.812150

8250012     0.5277  -3.855250

8250120     0.4629  -3.759220

8250228     0.6111  -3.834616

8250336     0.5648  -3.842186

8250444     0.5277  -3.826069

8250552     0.4259  -3.820489

8250660     0.4629  -3.918407

8250768     0.5833  -3.944715

8250876     0.4351  -3.921179

8250984     0.4814  -3.983664

8251092     0.5740  -3.924147

8251200     0.4351  -3.927124

8251308     0.5462  -3.835504

8251416     0.5277  -3.882617

8251524     0.4537  -3.920597

8251632     0.5092  -3.930620

8251740     0.5277  -4.003435

8251848     0.4351  -3.986219

8251956     0.5648  -3.959928

8252064     0.4166  -4.014388

8252172     0.5092  -4.010029

8252280     0.4444  -3.945373

8252388     0.4814  -3.988467

8252496     0.5092  -3.910918

8252604     0.6018  -3.920264

8252712     0.4907  -3.836884

8252820     0.5092  -3.830132

8252928     0.5092  -3.770884

8253036     0.5370  -3.705915

8253144     0.4629  -3.717532

8253252     0.5092  -3.847451

8253360     0.4444  -3.876411

8253468     0.5925  -3.815975

8253576     0.5277  -3.870155

8253684     0.5185  -3.852196

8253792     0.4444  -3.858124

8253900     0.5277  -3.794712

8254008     0.5740  -3.818703

8254116     0.5092  -3.822468

8254224     0.5740  -3.830585

8254332     0.4814  -3.975140

8254440     0.5462  -3.953504

8254548     0.5277  -3.913520

8254656     0.5092  -3.813297

8254764     0.4444  -3.797586

8254872     0.5277  -3.891208

8254980        0.5  -3.812552

8255088     0.4444  -3.812992

8255196     0.5740  -3.795978

8255304     0.5370  -3.754160

8255412     0.4722  -3.870916

8255520     0.5092  -3.860759

8255628     0.5462  -3.841789

8255736        0.5  -3.791187

8255844     0.5462  -3.704460

8255952     0.4907  -3.773154

8256060     0.5185  -3.820877

8256168     0.5092  -3.834556

8256276     0.4907  -3.843067

8256384     0.5740  -3.894290

8256492     0.5648  -3.857497

8256600     0.4166  -3.873086

8256708     0.5648  -3.859905

8256816     0.5648  -3.901116

8256924     0.5185  -3.790180

8257032     0.4907  -3.856579

8257140     0.5277  -3.922108

8257248     0.4444  -3.844864

8257356        0.5  -3.790108

8257464     0.4907  -3.817078

8257572     0.4814  -3.875195

8257680     0.5092  -3.778776

8257788     0.4074  -3.851713

8257896     0.5370  -3.813540

8258004     0.5462  -3.731943

8258112        0.5  -3.755983

8258220     0.4814  -3.807330

8258328     0.4814  -3.737996

8258436     0.5277  -3.760337

8258544        0.5  -3.778125

8258652     0.5833  -3.822137

8258760     0.4814  -3.760544

8258868     0.4722  -3.876531

8258976     0.4629  -3.888473

8259084     0.5092  -3.890763

8259192     0.5370  -3.895447

8259300     0.5648  -3.947820

8259408     0.4629  -3.935461

8259516     0.5555  -3.898788

8259624     0.4629  -3.881580

8259732     0.4074  -3.883827

8259840     0.4537  -3.871002

8259948     0.2962  -3.819055

8260056     0.4074  -3.841775

8260164     0.5370  -3.892348

8260272     0.5277  -3.886389

8260380     0.5370  -3.887165

8260488     0.5648  -3.890755

8260596     0.4907  -3.919568

8260704     0.5185  -3.811060

8260812     0.5555  -3.902166

8260920     0.4444  -3.885941

8261028     0.4351  -3.903447

8261136     0.5648  -3.818725

8261244     0.5092  -3.798737

8261352     0.5092  -3.804250

8261460     0.4537  -3.816135

8261568     0.4907  -3.762019

8261676     0.4814  -3.803387

8261784     0.5555  -3.804491

8261892     0.4722  -3.866536

8262000     0.4907  -3.789407

8262108     0.5185  -3.723109

8262216     0.4907  -3.744728

8262324        0.5  -3.762041

8262432        0.5  -3.819024

8262540     0.4629  -3.877722

8262648     0.5277  -3.938829

8262756     0.5648  -3.864323

8262864     0.4814  -3.842723

8262972     0.4537  -3.815521

8263080     0.4814  -3.815050

8263188     0.4259  -3.802723

8263296     0.5370  -3.811337

8263404     0.4629  -3.710844

8263512     0.4814  -3.707350

8263620     0.5370  -3.746409

8263728     0.4351  -3.898481

8263836     0.5925  -3.859903

8263944     0.5833  -3.907116

8264052     0.3888  -3.935902

8264160     0.4722  -3.956684

8264268     0.4444  -3.899244

8264376     0.5462  -3.930252

8264484     0.5740  -3.932862

8264592     0.5925  -3.989172

8264700     0.4629  -3.977602

8264808        0.5  -3.877480

8264916     0.5925  -3.893876

8265024     0.4537  -3.894900

8265132     0.5370  -3.954603

8265240     0.5277  -3.977657

8265348     0.4907  -3.902020

8265456     0.5277  -3.936336

8265564     0.4444  -3.957117

8265672     0.5092  -3.916851

8265780     0.5277  -3.883121

8265888     0.4259  -3.987304

8265996     0.5370  -3.902843

8266104        0.5  -3.905389

8266212        0.5  -3.847715

8266320     0.4444  -3.878272

8266428        0.5  -3.893120

8266536     0.6111  -3.843567

8266644     0.5555  -3.847286

8266752     0.4814  -3.831473

8266860     0.5277  -3.929626

8266968     0.4907  -3.867229

8267076     0.4074  -3.870129

8267184        0.5  -3.877862

8267292     0.6018  -3.796349

8267400     0.3796  -3.805704

8267508     0.4907  -3.870626

8267616        0.5  -3.936304

8267724     0.4629  -3.908381

8267832     0.5925  -3.873027

8267940     0.4722  -3.844281

8268048     0.6018  -3.797712

8268156     0.4259  -3.790209

8268264     0.4351  -3.846225

8268372     0.4629  -3.916916

8268480     0.4444  -3.843618

8268588     0.4537  -3.836137

8268696     0.5555  -3.799448

8268804        0.5  -3.763714

8268912     0.5462  -3.762926

8269020     0.5092  -3.866340

8269128     0.4351  -3.868688

8269236     0.4907  -3.801782

8269344     0.4351  -3.846464

8269452     0.5740  -3.878051

8269560     0.4907  -3.883358

8269668     0.5648  -3.899861

8269776     0.4074  -3.878679

8269884     0.4814  -3.885920

8269992     0.4722  -3.886846

8270100     0.5185  -3.865661

8270208     0.4351  -3.855541

8270316     0.5092  -3.808186

8270424     0.5925  -3.866068

8270532     0.5462  -3.910051

8270640     0.4814  -3.848948

8270748     0.5648  -3.885921

8270856     0.4722  -3.831873

8270964     0.5277  -3.917355

8271072     0.4351  -3.946555

8271180     0.4629  -3.917159

8271288     0.5648  -3.859183

8271396        0.5  -3.834574

8271504        0.5  -3.853018

8271612        0.5  -3.886401

8271720        0.5  -3.879194

8271828     0.4722  -3.972147

8271936     0.5648  -3.945181

8272044     0.5277  -3.836775

8272152     0.5370  -3.835651

8272260     0.4444  -3.912497

8272368     0.5092  -3.851207

8272476     0.4351  -3.833990

8272584        0.5  -3.839467

8272692     0.5740  -3.884099

8272800     0.5092  -3.840347

8272908     0.4537  -3.802286

8273016     0.5555  -3.811358

8273124     0.4629  -3.841419

8273232     0.4814  -3.902324

8273340     0.4907  -3.863155

8273448     0.5648  -3.844004

8273556     0.4907  -3.909768

8273664     0.4444  -3.872004

8273772     0.5370  -3.854624

8273880     0.4629  -3.916519

8273988     0.5555  -3.895202

8274096     0.3981  -3.845089

8274204     0.4444  -3.873405

8274312     0.5648  -3.915790

8274420        0.5  -3.901721

8274528     0.3796  -3.949906

8274636     0.4537  -3.897991

8274744     0.5277  -3.919063

8274852     0.5555  -3.963503

8274960     0.4351  -3.920987

8275068     0.5648  -3.889979

8275176     0.6203  -3.958522

8275284     0.5370  -3.929516

8275392     0.4629  -3.918958

8275500        0.5  -3.906633

8275608     0.4444  -3.904313

8275716        0.5  -3.954957

8275824     0.5092  -3.979100

8275932     0.4629  -4.006989

8276040     0.5092  -4.026448

8276148     0.5185  -3.974217

8276256     0.5462  -4.021066

8276364     0.5092  -3.944298

8276472     0.4259  -3.884598

8276580     0.4907  -3.893528

8276688     0.5462  -3.957907

8276796     0.4722  -3.855794

8276904     0.5555  -3.818422

8277012     0.5833  -3.841082

8277120     0.4537  -3.853592

8277228     0.4351  -3.830053

8277336     0.3611  -3.861040

8277444     0.5740  -3.891068

8277552     0.4351  -3.827206

8277660     0.4351  -3.830543

8277768     0.5185  -3.831465

8277876     0.4722  -3.857399

8277984     0.5925  -3.775041

8278092     0.4351  -3.715893

8278200     0.4351  -3.731426

8278308     0.5277  -3.855901

8278416     0.5277  -3.761276

8278524     0.6111  -3.778119

8278632     0.4907  -3.844765

8278740     0.4629  -3.854607

8278848     0.5555  -3.876444

8278956     0.4814  -3.875814

8279064     0.5092  -3.914964

8279172     0.5925  -4.053095

8279280     0.4907  -4.020142

8279388     0.4629  -4.037096

8279496     0.3981  -4.056916

8279604     0.5555  -4.080130

8279712     0.3611  -4.093479

8279820     0.4722  -3.994903

8279928        0.5  -3.983239

8280036     0.5185  -3.894021

8280144     0.5555  -3.930339

8280252     0.4537  -3.969312

8280360        0.5  -3.921205

8280468     0.5370  -3.839992

8280576     0.4814  -3.759254

8280684     0.5185  -3.829452

8280792     0.3796  -3.820942

8280900     0.4351  -3.733715

8281008     0.4351  -3.811635

8281116     0.5925  -3.832305

8281224        0.5  -3.817759

8281332     0.4907  -3.844739

8281440     0.5092  -3.889445

8281548     0.5462  -3.811404

8281656     0.4722  -3.828610

8281764     0.4814  -3.809282

8281872     0.6018  -3.795774

8281980     0.5092  -3.843537

8282088     0.4629  -3.867471

8282196     0.5370  -3.833712

8282304     0.5092  -3.899914

8282412     0.6203  -3.893344

8282520     0.4166  -3.849576

8282628     0.5277  -3.839885

8282736     0.5277  -3.800714

8282844     0.4166  -3.819249

8282952     0.5740  -3.791313

8283060     0.5277  -3.765475

8283168     0.5185  -3.755631

8283276     0.5092  -3.761470

8283384     0.5648  -3.789965

8283492     0.5277  -3.768153

8283600     0.4629  -3.769111

8283708     0.4444  -3.860071

8283816     0.5370  -3.844541

8283924     0.5185  -3.868965

8284032     0.6018  -3.829680

8284140     0.4907  -3.807306

8284248     0.5370  -3.779605

8284356     0.5555  -3.816165

8284464        0.5  -3.854523

8284572     0.5555  -3.846713

8284680     0.5277  -3.866251

8284788     0.4722  -3.735842

8284896     0.3981  -3.731024

8285004     0.4537  -3.747526

8285112     0.4259  -3.736094

8285220     0.4722  -3.776738

8285328     0.4907  -3.811081

8285436     0.4351  -3.804544

8285544     0.4351  -3.741926

8285652     0.5648  -3.798915

8285760     0.4444  -3.718386

8285868     0.5185  -3.839080

8285976     0.6018  -3.777543

8286084     0.6018  -3.810444

8286192     0.5277  -3.876544

8286300     0.5277  -3.848950

8286408     0.5648  -3.813358

8286516     0.3888  -3.780641

8286624     0.4907  -3.730703

8286732        0.5  -3.802204

8286840     0.5092  -3.860208

8286948     0.5462  -3.890331

8287056     0.5648  -3.796541

8287164     0.4351  -3.741314

8287272     0.5185  -3.799545

8287380     0.5370  -3.840919

8287488     0.4166  -3.804280

8287596     0.5925  -3.810180

8287704     0.6111  -3.861899

8287812     0.5277  -3.918685

8287920     0.5740  -3.887979

8288028     0.4444  -3.838475

8288136     0.5462  -3.862808

8288244     0.4629  -3.904531

8288352     0.5092  -3.904925

8288460     0.4166  -3.837931

8288568     0.5277  -3.890704

8288676     0.5833  -3.861842

8288784     0.4629  -3.832838

8288892     0.4814  -3.873557

8289000     0.5277  -3.974047

8289108     0.4907  -3.965242

8289216     0.4629  -3.921880

8289324     0.5185  -3.855203

8289432     0.5370  -3.840952

8289540     0.5185  -3.888072

8289648     0.4166  -3.867192

8289756     0.4814  -3.817523

8289864        0.5  -3.792229

8289972     0.5185  -3.794416

8290080     0.5092  -3.807121

8290188     0.5185  -3.830936

8290296     0.4907  -3.725784

8290404     0.5092  -3.725036

8290512     0.4537  -3.730619

8290620     0.5925  -3.815226

8290728     0.4907  -3.937762

8290836     0.5370  -3.903549

8290944     0.4814  -4.000911

8291052     0.5185  -4.010550

8291160     0.5092  -3.974946

8291268     0.5370  -3.957107

8291376     0.5277  -3.909322

8291484     0.5185  -3.915247

8291592     0.5092  -3.835374

8291700     0.4351  -3.723672

8291808     0.4722  -3.703949

8291916     0.5462  -3.797125

8292024     0.4259  -3.794842

8292132     0.4537  -3.772460

8292240     0.4444  -3.826257

8292348     0.5648  -3.749567

8292456     0.5555  -3.787704

8292564     0.4629  -3.719127

8292672     0.4444  -3.774687

8292780     0.4537  -3.739060

8292888     0.5648  -3.709736

8292996     0.5185  -3.775922

8293104     0.5555  -3.809839

8293212     0.5185  -3.883045

8293320     0.4722  -3.910897

8293428     0.5092  -3.893626

8293536        0.5  -3.880629

8293644     0.5555  -3.851218

8293752     0.4444  -3.816770

8293860     0.4907  -3.782248

8293968     0.5277  -3.836579

8294076     0.5555  -3.840619

8294184     0.3981  -3.845283

8294292        0.5  -3.921060

8294400     0.4907  -3.978804

8294508     0.4537  -3.963790

8294616     0.4629  -3.924042

8294724     0.4907  -3.789543

8294832     0.4351  -3.902049

8294940     0.4814  -3.966918

8295048     0.4166  -3.976364

8295156     0.5925  -3.900180

8295264     0.4814  -3.963662

8295372     0.5370  -3.930144

8295480        0.5  -3.926007

8295588     0.4722  -3.920933

8295696        0.5  -3.921280

8295804     0.4722  -3.917299

8295912     0.5092  -3.954109

8296020     0.3981  -3.899493

8296128     0.5555  -3.925704

8296236     0.5092  -3.928690

8296344     0.4907  -3.870144

8296452     0.4907  -3.852224

8296560     0.5092  -3.874523

8296668     0.5370  -3.877164

8296776     0.4722  -3.919579

8296884     0.5648  -3.884721

8296992     0.5740  -3.925419

8297100     0.5277  -3.908965

8297208     0.5462  -3.942086

8297316     0.4907  -3.875558

8297424     0.5648  -3.843101

8297532     0.4629  -3.766324

8297640     0.5185  -3.782791

8297748     0.4814  -3.715226

8297856     0.4166  -3.823505

8297964     0.4259  -3.803230

8298072     0.5277  -3.813316

8298180     0.4444  -3.843123

8298288     0.5092  -3.898002

8298396     0.4444  -3.879889

8298504     0.4629  -3.878818

8298612     0.5462  -3.872908

8298720     0.4629  -3.833812

8298828     0.5555  -3.777521

8298936     0.5092  -3.695591

8299044     0.5092  -3.700990

8299152     0.5555  -3.742831

8299260     0.5370  -3.734551

8299368     0.4814  -3.719265

8299476     0.4629  -3.776206

8299584     0.5277  -3.823954

8299692     0.5648  -3.792932

8299800     0.4722  -3.790328

8299908     0.4722  -3.802948

8300016        0.5  -3.827559

8300124     0.6388  -3.813447

8300232     0.4722  -3.794489

8300340     0.5092  -3.809189

8300448     0.4166  -3.888908

8300556        0.5  -3.845044

8300664     0.5555  -3.844880

8300772     0.4814  -3.890843

8300880     0.4351  -3.888206

8300988     0.5277  -3.836698

8301096        0.5  -3.864795

8301204     0.4166  -3.890061

8301312     0.4722  -3.862309

8301420     0.5092  -3.839819

8301528     0.5648  -3.807505

8301636     0.5370  -3.791981

8301744     0.4722  -3.721638

8301852        0.5  -3.804177

8301960     0.4444  -3.737462

8302068     0.4907  -3.792562

8302176     0.5462  -3.770956

8302284     0.4814  -3.876333

8302392     0.5185  -3.841402

8302500     0.5185  -3.803123

8302608     0.5370  -3.849142

8302716     0.5277  -3.828067

8302824     0.4722  -3.822123

8302932     0.5462  -3.899568

8303040     0.4259  -3.880982

8303148     0.5648  -3.874270

8303256     0.5185  -3.852788

8303364     0.5185  -3.864247

